opposition_lead,time_to_election,parliament,opposition_won
-0.162103641700634,20,1997-2001,Opposition lost
-0.163648255823986,21,1997-2001,Opposition lost
-0.1651631706582642,22,1997-2001,Opposition lost
-0.166648412471967,23,1997-2001,Opposition lost
-0.1681039905466421,24,1997-2001,Opposition lost
-0.1695298722268102,25,1997-2001,Opposition lost
-0.1709260225638131,26,1997-2001,Opposition lost
-0.1722924372275273,27,1997-2001,Opposition lost
-0.1736291871335422,28,1997-2001,Opposition lost
-0.1749363836538546,29,1997-2001,Opposition lost
-0.1762141095643583,30,1997-2001,Opposition lost
-0.1774624244151154,31,1997-2001,Opposition lost
-0.1786813126766962,32,1997-2001,Opposition lost
-0.1798707227455348,33,1997-2001,Opposition lost
-0.1810305799540991,34,1997-2001,Opposition lost
-0.1821607672582458,35,1997-2001,Opposition lost
-0.1832610677089579,36,1997-2001,Opposition lost
-0.1843312047073784,37,1997-2001,Opposition lost
-0.1853709110616798,38,1997-2001,Opposition lost
-0.1863799570103736,39,1997-2001,Opposition lost
-0.1873580942627288,40,1997-2001,Opposition lost
-0.1883050123768239,41,1997-2001,Opposition lost
-0.1892203137581658,42,1997-2001,Opposition lost
-0.1901034481283572,43,1997-2001,Opposition lost
-0.190953543837442,44,1997-2001,Opposition lost
-0.1917694274914033,45,1997-2001,Opposition lost
-0.1925495691768492,46,1997-2001,Opposition lost
-0.1932919616521631,47,1997-2001,Opposition lost
-0.1939939546047343,48,1997-2001,Opposition lost
-0.1946520970203827,49,1997-2001,Opposition lost
-0.1952620778205874,50,1997-2001,Opposition lost
-0.1958182673975212,51,1997-2001,Opposition lost
-0.1963135584222887,52,1997-2001,Opposition lost
-0.1967399302648323,53,1997-2001,Opposition lost
-0.1970910295851982,54,1997-2001,Opposition lost
-0.1973694143730036,55,1997-2001,Opposition lost
-0.1976002168714831,56,1997-2001,Opposition lost
-0.1980804686380066,57,1997-2001,Opposition lost
-0.1985667105147758,58,1997-2001,Opposition lost
-0.1991767601884385,59,1997-2001,Opposition lost
-0.1998996222126572,60,1997-2001,Opposition lost
-0.2004316664857967,61,1997-2001,Opposition lost
-0.2012585384127033,62,1997-2001,Opposition lost
-0.201914717766434,63,1997-2001,Opposition lost
-0.2025663058702141,64,1997-2001,Opposition lost
-0.2030784861867298,65,1997-2001,Opposition lost
-0.2032029344457639,66,1997-2001,Opposition lost
-0.2037506570134158,67,1997-2001,Opposition lost
-0.2042774026603677,68,1997-2001,Opposition lost
-0.2048411098954521,69,1997-2001,Opposition lost
-0.2049319227465867,70,1997-2001,Opposition lost
-0.205410684366791,71,1997-2001,Opposition lost
-0.2058800298675446,72,1997-2001,Opposition lost
-0.2066459061846395,73,1997-2001,Opposition lost
-0.2070134582867709,74,1997-2001,Opposition lost
-0.207478536820293,75,1997-2001,Opposition lost
-0.2079497538804804,76,1997-2001,Opposition lost
-0.2084466054987886,77,1997-2001,Opposition lost
-0.2081593796564587,78,1997-2001,Opposition lost
-0.2086261837419706,79,1997-2001,Opposition lost
-0.2090811329531509,80,1997-2001,Opposition lost
-0.208502658615809,81,1997-2001,Opposition lost
-0.2087782603897996,82,1997-2001,Opposition lost
-0.2091605471602139,83,1997-2001,Opposition lost
-0.2094945810362959,84,1997-2001,Opposition lost
-0.2097779180217798,85,1997-2001,Opposition lost
-0.2100118588302532,86,1997-2001,Opposition lost
-0.2102000954677615,87,1997-2001,Opposition lost
-0.2103472586329069,88,1997-2001,Opposition lost
-0.2104579543890128,89,1997-2001,Opposition lost
-0.210536286544004,90,1997-2001,Opposition lost
-0.2105856987841659,91,1997-2001,Opposition lost
-0.2106089833624484,92,1997-2001,Opposition lost
-0.2106876988073412,93,1997-2001,Opposition lost
-0.2109317658664774,94,1997-2001,Opposition lost
-0.2108863779131429,95,1997-2001,Opposition lost
-0.2108177644785795,96,1997-2001,Opposition lost
-0.2107996504500076,97,1997-2001,Opposition lost
-0.2102092454630217,98,1997-2001,Opposition lost
-0.210090625660944,99,1997-2001,Opposition lost
-0.2099414271045555,100,1997-2001,Opposition lost
-0.2100517966964414,101,1997-2001,Opposition lost
-0.2098947476879971,102,1997-2001,Opposition lost
-0.2101074507686942,103,1997-2001,Opposition lost
-0.2098449679461392,104,1997-2001,Opposition lost
-0.2095514492912108,105,1997-2001,Opposition lost
-0.2093021861881709,106,1997-2001,Opposition lost
-0.2092735973487736,107,1997-2001,Opposition lost
-0.2089611110289333,108,1997-2001,Opposition lost
-0.2085563360424124,109,1997-2001,Opposition lost
-0.2081286900965197,110,1997-2001,Opposition lost
-0.2076834504891282,111,1997-2001,Opposition lost
-0.2072251485258348,112,1997-2001,Opposition lost
-0.2067568630432161,113,1997-2001,Opposition lost
-0.2062802917558137,114,1997-2001,Opposition lost
-0.2057961167156006,115,1997-2001,Opposition lost
-0.2053043829893787,116,1997-2001,Opposition lost
-0.2048047815260578,117,1997-2001,Opposition lost
-0.2043438522072521,118,1997-2001,Opposition lost
-0.2039032532584249,119,1997-2001,Opposition lost
-0.2032993979173845,120,1997-2001,Opposition lost
-0.2023409612475176,121,1997-2001,Opposition lost
-0.2019517183346758,122,1997-2001,Opposition lost
-0.2013535184883782,123,1997-2001,Opposition lost
-0.2007317105707964,124,1997-2001,Opposition lost
-0.2000863968861228,125,1997-2001,Opposition lost
-0.1994201739286996,126,1997-2001,Opposition lost
-0.1987364856172803,127,1997-2001,Opposition lost
-0.1980961595315695,128,1997-2001,Opposition lost
-0.1972630600710665,129,1997-2001,Opposition lost
-0.1965374813246302,130,1997-2001,Opposition lost
-0.1957994192712031,131,1997-2001,Opposition lost
-0.1952739834509709,132,1997-2001,Opposition lost
-0.1943831385998911,133,1997-2001,Opposition lost
-0.193741386816632,134,1997-2001,Opposition lost
-0.1929531036508383,135,1997-2001,Opposition lost
-0.1921558939279636,136,1997-2001,Opposition lost
-0.1913510882356353,137,1997-2001,Opposition lost
-0.1905398702472858,138,1997-2001,Opposition lost
-0.1897230158073209,139,1997-2001,Opposition lost
-0.1889587927329595,140,1997-2001,Opposition lost
-0.1882369045132778,141,1997-2001,Opposition lost
-0.1873036360883391,142,1997-2001,Opposition lost
-0.1863987292492305,143,1997-2001,Opposition lost
-0.185508731294995,144,1997-2001,Opposition lost
-0.184601564365369,145,1997-2001,Opposition lost
-0.1836765559879582,146,1997-2001,Opposition lost
-0.1825805374894878,147,1997-2001,Opposition lost
-0.1813152235461733,148,1997-2001,Opposition lost
-0.1800759948983132,149,1997-2001,Opposition lost
-0.179045332260661,150,1997-2001,Opposition lost
-0.1780195811625427,151,1997-2001,Opposition lost
-0.1770187347606151,152,1997-2001,Opposition lost
-0.1760053905346038,153,1997-2001,Opposition lost
-0.1749712085019186,154,1997-2001,Opposition lost
-0.1738798922988304,155,1997-2001,Opposition lost
-0.1727624753660822,156,1997-2001,Opposition lost
-0.1714504716631464,157,1997-2001,Opposition lost
-0.1704931971985194,158,1997-2001,Opposition lost
-0.1692798536551563,159,1997-2001,Opposition lost
-0.1680273012788585,160,1997-2001,Opposition lost
-0.1667385670794106,161,1997-2001,Opposition lost
-0.165419954774829,162,1997-2001,Opposition lost
-0.1640616217997844,163,1997-2001,Opposition lost
-0.1627170812061165,164,1997-2001,Opposition lost
-0.1613808016270146,165,1997-2001,Opposition lost
-0.1602437234121998,166,1997-2001,Opposition lost
-0.158970819553095,167,1997-2001,Opposition lost
-0.1574067753929733,168,1997-2001,Opposition lost
-0.1563391698305541,169,1997-2001,Opposition lost
-0.1552865555299464,170,1997-2001,Opposition lost
-0.1539824729027847,171,1997-2001,Opposition lost
-0.1525295765533239,172,1997-2001,Opposition lost
-0.1513094927593224,173,1997-2001,Opposition lost
-0.1501096085071753,174,1997-2001,Opposition lost
-0.1489312694676182,175,1997-2001,Opposition lost
-0.1475916625350332,176,1997-2001,Opposition lost
-0.1464352078489054,177,1997-2001,Opposition lost
-0.145290939795257,178,1997-2001,Opposition lost
-0.1438916234512365,179,1997-2001,Opposition lost
-0.1428037410658632,180,1997-2001,Opposition lost
-0.1416503391146619,181,1997-2001,Opposition lost
-0.1404252025867592,182,1997-2001,Opposition lost
-0.1391276352008227,183,1997-2001,Opposition lost
-0.1379479928230165,184,1997-2001,Opposition lost
-0.1367581065549834,185,1997-2001,Opposition lost
-0.1355609918961885,186,1997-2001,Opposition lost
-0.1342232943674677,187,1997-2001,Opposition lost
-0.132814514167599,188,1997-2001,Opposition lost
-0.1313478462699942,189,1997-2001,Opposition lost
-0.12983709518497,190,1997-2001,Opposition lost
-0.1282946089885113,191,1997-2001,Opposition lost
-0.1267306817915205,192,1997-2001,Opposition lost
-0.1256127447884165,193,1997-2001,Opposition lost
-0.1240246094541419,194,1997-2001,Opposition lost
-0.123065871624398,195,1997-2001,Opposition lost
-0.1217791410876218,196,1997-2001,Opposition lost
-0.1204922345226023,197,1997-2001,Opposition lost
-0.1192054428857129,198,1997-2001,Opposition lost
-0.1179184946956274,199,1997-2001,Opposition lost
-0.1166300719555857,200,1997-2001,Opposition lost
-0.1153370114588532,201,1997-2001,Opposition lost
-0.1140330929354611,202,1997-2001,Opposition lost
-0.1125077781407514,203,1997-2001,Opposition lost
-0.1107703118820605,204,1997-2001,Opposition lost
-0.1090254799172346,205,1997-2001,Opposition lost
-0.1074517845696015,206,1997-2001,Opposition lost
-0.1056705351690974,207,1997-2001,Opposition lost
-0.1038487139709457,208,1997-2001,Opposition lost
-0.1019824185463286,209,1997-2001,Opposition lost
-0.100077380652517,210,1997-2001,Opposition lost
-0.0978793181222124,211,1997-2001,Opposition lost
-0.0963319319699346,212,1997-2001,Opposition lost
-0.0947424279395279,213,1997-2001,Opposition lost
-0.093118428273076,214,1997-2001,Opposition lost
-0.0914682075271415,215,1997-2001,Opposition lost
-0.0895914123538433,216,1997-2001,Opposition lost
-0.0874323069308328,217,1997-2001,Opposition lost
-0.0851681712566189,218,1997-2001,Opposition lost
-0.0828198009946339,219,1997-2001,Opposition lost
-0.0804263348126447,220,1997-2001,Opposition lost
-0.0780319287927549,221,1997-2001,Opposition lost
-0.0772351300724614,222,1997-2001,Opposition lost
-0.0742690245702262,223,1997-2001,Opposition lost
-0.0724696679770992,224,1997-2001,Opposition lost
-0.0704039960886794,225,1997-2001,Opposition lost
-0.0681581770058217,226,1997-2001,Opposition lost
-0.0660028405981568,227,1997-2001,Opposition lost
-0.0644823298881379,228,1997-2001,Opposition lost
-0.0626744872332662,229,1997-2001,Opposition lost
-0.0608353912556463,230,1997-2001,Opposition lost
-0.0589610092484513,231,1997-2001,Opposition lost
-0.0571525110583284,232,1997-2001,Opposition lost
-0.0553541956933541,233,1997-2001,Opposition lost
-0.0535903047592485,234,1997-2001,Opposition lost
-0.0519806611512568,235,1997-2001,Opposition lost
-0.0506164554221281,236,1997-2001,Opposition lost
-0.0494390192364818,237,1997-2001,Opposition lost
-0.0479741265486876,238,1997-2001,Opposition lost
-0.0465199197830807,239,1997-2001,Opposition lost
-0.0453390054180832,240,1997-2001,Opposition lost
-0.0443094294085534,241,1997-2001,Opposition lost
-0.043441230502262,242,1997-2001,Opposition lost
-0.0429856226095802,243,1997-2001,Opposition lost
-0.0426965380264662,244,1997-2001,Opposition lost
-0.0425612364159401,245,1997-2001,Opposition lost
-0.0425465347808039,246,1997-2001,Opposition lost
-0.0426389870793113,247,1997-2001,Opposition lost
-0.0425090658285439,248,1997-2001,Opposition lost
-0.0427240071880913,249,1997-2001,Opposition lost
-0.0427465688160605,250,1997-2001,Opposition lost
-0.0425360761251157,251,1997-2001,Opposition lost
-0.0426349351407653,252,1997-2001,Opposition lost
-0.0430900384627813,253,1997-2001,Opposition lost
-0.0436185056360202,254,1997-2001,Opposition lost
-0.044205878557035,255,1997-2001,Opposition lost
-0.0448325228836585,256,1997-2001,Opposition lost
-0.0454806570578903,257,1997-2001,Opposition lost
-0.0461369779887805,258,1997-2001,Opposition lost
-0.0470011262231653,259,1997-2001,Opposition lost
-0.0471576610245178,260,1997-2001,Opposition lost
-0.0473485742032859,261,1997-2001,Opposition lost
-0.0475711992528733,262,1997-2001,Opposition lost
-0.0478266378357178,263,1997-2001,Opposition lost
-0.0481169045949386,264,1997-2001,Opposition lost
-0.0484453171096955,265,1997-2001,Opposition lost
-0.0488169850220013,266,1997-2001,Opposition lost
-0.0492394134227033,267,1997-2001,Opposition lost
-0.0497230392923537,268,1997-2001,Opposition lost
-0.0502808989520504,269,1997-2001,Opposition lost
-0.05092728152571,270,1997-2001,Opposition lost
-0.0521045931921697,271,1997-2001,Opposition lost
-0.0532756012914331,272,1997-2001,Opposition lost
-0.0544427127278226,273,1997-2001,Opposition lost
-0.0549250605951583,274,1997-2001,Opposition lost
-0.0562919205359296,275,1997-2001,Opposition lost
-0.0574452423955395,276,1997-2001,Opposition lost
-0.0587176522509741,277,1997-2001,Opposition lost
-0.0601209839271504,278,1997-2001,Opposition lost
-0.061560832837254,279,1997-2001,Opposition lost
-0.0630417967047463,280,1997-2001,Opposition lost
-0.0645614774496712,281,1997-2001,Opposition lost
-0.0661099869183386,282,1997-2001,Opposition lost
-0.06767496280419,283,1997-2001,Opposition lost
-0.0692183855520189,284,1997-2001,Opposition lost
-0.0711547388255646,285,1997-2001,Opposition lost
-0.0730587242990044,286,1997-2001,Opposition lost
-0.0748465019244266,287,1997-2001,Opposition lost
-0.0764930161601097,288,1997-2001,Opposition lost
-0.0781957224693795,289,1997-2001,Opposition lost
-0.080648378262237,290,1997-2001,Opposition lost
-0.0828390937434697,291,1997-2001,Opposition lost
-0.0851298339722704,292,1997-2001,Opposition lost
-0.0872210897952944,293,1997-2001,Opposition lost
-0.0890362596260954,294,1997-2001,Opposition lost
-0.0908575825860548,295,1997-2001,Opposition lost
-0.0929039973027803,296,1997-2001,Opposition lost
-0.0951007421767302,297,1997-2001,Opposition lost
-0.0981808410105646,298,1997-2001,Opposition lost
-0.099137479035464,299,1997-2001,Opposition lost
-0.1018367333253379,300,1997-2001,Opposition lost
-0.1046677178159672,301,1997-2001,Opposition lost
-0.1076114700121891,302,1997-2001,Opposition lost
-0.1106346232274628,303,1997-2001,Opposition lost
-0.1136869786752999,304,1997-2001,Opposition lost
-0.116702431616174,305,1997-2001,Opposition lost
-0.1196064038485976,306,1997-2001,Opposition lost
-0.1223328778510509,307,1997-2001,Opposition lost
-0.1248523276938518,308,1997-2001,Opposition lost
-0.1262628965738676,309,1997-2001,Opposition lost
-0.127396961673189,310,1997-2001,Opposition lost
-0.1284857523159367,311,1997-2001,Opposition lost
-0.1295267649883646,312,1997-2001,Opposition lost
-0.1305235326094893,313,1997-2001,Opposition lost
-0.1314818169854245,314,1997-2001,Opposition lost
-0.1324073396464944,315,1997-2001,Opposition lost
-0.1333047791351861,316,1997-2001,Opposition lost
-0.1341775436800051,317,1997-2001,Opposition lost
-0.1353387832642277,318,1997-2001,Opposition lost
-0.1365589257265533,319,1997-2001,Opposition lost
-0.1373373854289693,320,1997-2001,Opposition lost
-0.1380767995078664,321,1997-2001,Opposition lost
-0.138775161565691,322,1997-2001,Opposition lost
-0.1428728422942241,323,1997-2001,Opposition lost
-0.1411840835973784,324,1997-2001,Opposition lost
-0.1425145875290199,325,1997-2001,Opposition lost
-0.1437859792547572,326,1997-2001,Opposition lost
-0.144981181028611,327,1997-2001,Opposition lost
-0.1460819464121048,328,1997-2001,Opposition lost
-0.1470707217305134,329,1997-2001,Opposition lost
-0.1476780314936889,330,1997-2001,Opposition lost
-0.1479620999906226,331,1997-2001,Opposition lost
-0.1481020508881521,332,1997-2001,Opposition lost
-0.14874246592222,333,1997-2001,Opposition lost
-0.1492475235025944,334,1997-2001,Opposition lost
-0.149496328589977,335,1997-2001,Opposition lost
-0.1495394688409881,336,1997-2001,Opposition lost
-0.1495182463718435,337,1997-2001,Opposition lost
-0.1494444177211222,338,1997-2001,Opposition lost
-0.1493230298208948,339,1997-2001,Opposition lost
-0.1491832780152631,340,1997-2001,Opposition lost
-0.1490198587474003,341,1997-2001,Opposition lost
-0.1487941468656218,342,1997-2001,Opposition lost
-0.1489117015125577,343,1997-2001,Opposition lost
-0.1486998690578415,344,1997-2001,Opposition lost
-0.1484915109571492,345,1997-2001,Opposition lost
-0.148295386937965,346,1997-2001,Opposition lost
-0.1481190912702871,347,1997-2001,Opposition lost
-0.1479681717115158,348,1997-2001,Opposition lost
-0.147846008542734,349,1997-2001,Opposition lost
-0.1477540907960047,350,1997-2001,Opposition lost
-0.1458617400913731,351,1997-2001,Opposition lost
-0.1472495437161683,352,1997-2001,Opposition lost
-0.1468946297716733,353,1997-2001,Opposition lost
-0.1464023378049898,354,1997-2001,Opposition lost
